EstudianteID,Nombre,FechaIngreso,Genero,Ciudad,anio
460,Estudiante_460,2021-05-03,m,Santa Cruz de la Sierra,2021
461,Estudiante_461,2020-11-24,m,Santa Cruz de la Sierra,2020
462,Estudiante_462,2023-05-28,f,La Paz,2023
463,Estudiante_463,2020-02-09,f,Santa Cruz de la Sierra,2020
464,Estudiante_464,2022-02-13,f,Santa Cruz de la Sierra,2022
465,Estudiante_465,2022-12-05,f,Santa Cruz de la Sierra,2022
466,Estudiante_466,2021-11-07,m,Santa Cruz de la Sierra,2021
467,Estudiante_467,2020-11-12,m,Santa Cruz de la Sierra,2020
468,Estudiante_468,2022-03-21,f,La Paz,2022
469,Estudiante_469,2023-05-30,f,La Paz,2023
470,Estudiante_470,2020-05-04,f,Santa Cruz de la Sierra,2020
471,Estudiante_471,2021-11-27,m,La Paz,2021
472,Estudiante_472,2022-03-03,f,La Paz,2022
473,Estudiante_473,2021-02-04,f,Cochabamba,2021
474,Estudiante_474,2022-06-11,m,Cochabamba,2022
475,Estudiante_475,2021-04-01,f,Sucre,2021
476,Estudiante_476,2022-08-13,f,Santa Cruz de la Sierra,2022
477,Estudiante_477,2021-02-28,f,La Paz,2021
478,Estudiante_478,2022-05-09,f,La Paz,2022
479,Estudiante_479,2023-06-05,f,Santa Cruz de la Sierra,2023
480,Estudiante_480,2022-04-08,m,La Paz,2022
481,Estudiante_481,2020-06-16,m,Cochabamba,2020
482,Estudiante_482,2022-09-12,f,Sucre,2022
483,Estudiante_483,2021-05-31,f,La Paz,2021
484,Estudiante_484,2021-01-16,m,La Paz,2021
485,Estudiante_485,2023-07-06,f,La Paz,2023
486,Estudiante_486,2020-07-15,m,Cochabamba,2020
487,Estudiante_487,2021-02-26,m,Santa Cruz de la Sierra,2021
488,Estudiante_488,2022-03-03,m,La Paz,2022
489,Estudiante_489,2022-11-17,m,La Paz,2022
490,Estudiante_490,2020-06-29,f,Santa Cruz de la Sierra,2020
491,Estudiante_491,2022-04-25,m,Santa Cruz de la Sierra,2022
492,Estudiante_492,2023-09-08,m,Santa Cruz de la Sierra,2023
493,Estudiante_493,2023-01-30,f,Cochabamba,2023
494,Estudiante_494,2022-01-13,m,Cochabamba,2022
495,Estudiante_495,2020-09-19,f,Cochabamba,2020
496,Estudiante_496,2021-07-18,m,La Paz,2021
497,Estudiante_497,2023-09-26,m,Cochabamba,2023
498,Estudiante_498,2023-04-27,m,La Paz,2023
499,Estudiante_499,2022-11-26,m,La Paz,2022
500,Estudiante_500,2021-09-07,m,Tarija,2021
501,Estudiante_501,2023-03-31,f,Santa Cruz de la Sierra,2023
502,Estudiante_502,2020-08-12,f,Santa Cruz de la Sierra,2020
503,Estudiante_503,2022-09-21,m,Santa Cruz de la Sierra,2022
504,Estudiante_504,2021-02-04,m,La Paz,2021
505,Estudiante_505,2020-06-07,m,Cochabamba,2020
506,Estudiante_506,2022-04-18,m,Tarija,2022
507,Estudiante_507,2020-07-14,f,La Paz,2020
508,Estudiante_508,2020-02-14,f,Cochabamba,2020
509,Estudiante_509,2022-12-03,m,Cochabamba,2022
510,Estudiante_510,2023-02-03,m,La Paz,2023
511,Estudiante_511,2021-02-28,m,Santa Cruz de la Sierra,2021
512,Estudiante_512,2020-02-09,m,Santa Cruz de la Sierra,2020
513,Estudiante_513,2021-11-11,f,La Paz,2021
514,Estudiante_514,2023-06-07,m,Santa Cruz de la Sierra,2023
515,Estudiante_515,2021-04-19,f,Santa Cruz de la Sierra,2021
516,Estudiante_516,2021-11-16,m,Cochabamba,2021
517,Estudiante_517,2022-11-30,f,La Paz,2022
518,Estudiante_518,2023-01-08,f,La Paz,2023
519,Estudiante_519,2023-07-11,f,Santa Cruz de la Sierra,2023
520,Estudiante_520,2022-01-20,f,Santa Cruz de la Sierra,2022
521,Estudiante_521,2022-06-30,f,La Paz,2022
522,Estudiante_522,2022-01-07,m,La Paz,2022
523,Estudiante_523,2020-07-08,m,Cochabamba,2020
524,Estudiante_524,2020-09-11,f,La Paz,2020
525,Estudiante_525,2023-07-03,f,Santa Cruz de la Sierra,2023
526,Estudiante_526,2022-01-20,m,Santa Cruz de la Sierra,2022
527,Estudiante_527,2023-07-28,f,La Paz,2023
528,Estudiante_528,2021-12-01,f,Tarija,2021
529,Estudiante_529,2023-10-31,f,La Paz,2023
530,Estudiante_530,2022-08-18,f,Santa Cruz de la Sierra,2022
531,Estudiante_531,2023-07-07,m,Cochabamba,2023
532,Estudiante_532,2023-12-27,f,La Paz,2023
533,Estudiante_533,2023-08-20,m,Sucre,2023
534,Estudiante_534,2023-06-30,m,Tarija,2023
535,Estudiante_535,2022-04-06,m,Santa Cruz de la Sierra,2022
536,Estudiante_536,2020-04-02,f,Santa Cruz de la Sierra,2020
537,Estudiante_537,2023-12-12,f,Santa Cruz de la Sierra,2023
538,Estudiante_538,2023-05-31,f,Cochabamba,2023
539,Estudiante_539,2020-10-26,f,Santa Cruz de la Sierra,2020
540,Estudiante_540,2021-03-13,f,Cochabamba,2021
541,Estudiante_541,2023-08-29,m,La Paz,2023
542,Estudiante_542,2023-09-03,f,La Paz,2023
543,Estudiante_543,2023-01-01,f,La Paz,2023
544,Estudiante_544,2021-04-11,f,La Paz,2021
545,Estudiante_545,2022-12-19,f,La Paz,2022
546,Estudiante_546,2022-01-08,f,Cochabamba,2022
547,Estudiante_547,2021-11-28,m,Cochabamba,2021
548,Estudiante_548,2020-02-08,f,Santa Cruz de la Sierra,2020
549,Estudiante_549,2022-10-05,m,Sucre,2022
550,Estudiante_550,2023-11-05,f,Santa Cruz de la Sierra,2023
551,Estudiante_551,2023-03-31,m,Santa Cruz de la Sierra,2023
552,Estudiante_552,2023-04-24,f,Santa Cruz de la Sierra,2023
553,Estudiante_553,2021-09-25,m,Cochabamba,2021
554,Estudiante_554,2020-09-09,f,Tarija,2020
555,Estudiante_555,2020-08-16,f,La Paz,2020
556,Estudiante_556,2020-05-02,f,Santa Cruz de la Sierra,2020
557,Estudiante_557,2021-05-18,f,La Paz,2021
558,Estudiante_558,2021-10-11,m,Sucre,2021
559,Estudiante_559,2020-05-25,m,Santa Cruz de la Sierra,2020
560,Estudiante_560,2022-10-17,f,La Paz,2022
561,Estudiante_561,2023-01-08,m,La Paz,2023
562,Estudiante_562,2020-06-23,f,Santa Cruz de la Sierra,2020
563,Estudiante_563,2021-03-04,m,Santa Cruz de la Sierra,2021
564,Estudiante_564,2022-11-06,f,La Paz,2022
565,Estudiante_565,2021-01-26,m,La Paz,2021
566,Estudiante_566,2020-11-14,f,Cochabamba,2020
567,Estudiante_567,2022-06-06,f,Tarija,2022
568,Estudiante_568,2022-04-07,f,Santa Cruz de la Sierra,2022
569,Estudiante_569,2020-11-12,f,Cochabamba,2020
570,Estudiante_570,2020-07-13,f,Santa Cruz de la Sierra,2020
571,Estudiante_571,2020-05-26,f,Tarija,2020
572,Estudiante_572,2020-08-25,m,Santa Cruz de la Sierra,2020
573,Estudiante_573,2021-06-30,m,La Paz,2021
574,Estudiante_574,2022-04-14,m,Sucre,2022
575,Estudiante_575,2022-10-24,m,Santa Cruz de la Sierra,2022
576,Estudiante_576,2023-03-18,f,La Paz,2023
577,Estudiante_577,2020-08-18,m,Santa Cruz de la Sierra,2020
578,Estudiante_578,2022-01-20,m,La Paz,2022
579,Estudiante_579,2022-12-17,f,Santa Cruz de la Sierra,2022
580,Estudiante_580,2022-12-25,m,Santa Cruz de la Sierra,2022
581,Estudiante_581,2023-08-13,f,Cochabamba,2023
582,Estudiante_582,2022-10-04,m,La Paz,2022
583,Estudiante_583,2023-03-06,m,Sucre,2023
584,Estudiante_584,2022-05-03,f,La Paz,2022
585,Estudiante_585,2022-06-04,m,Santa Cruz de la Sierra,2022
586,Estudiante_586,2023-05-10,f,La Paz,2023
587,Estudiante_587,2023-10-15,f,Santa Cruz de la Sierra,2023
588,Estudiante_588,2023-07-26,f,Cochabamba,2023
589,Estudiante_589,2023-03-23,f,Santa Cruz de la Sierra,2023
590,Estudiante_590,2022-07-19,f,Cochabamba,2022
591,Estudiante_591,2023-02-12,f,Cochabamba,2023
592,Estudiante_592,2022-02-20,m,Santa Cruz de la Sierra,2022
593,Estudiante_593,2023-03-08,m,Santa Cruz de la Sierra,2023
594,Estudiante_594,2020-04-25,f,La Paz,2020
595,Estudiante_595,2023-03-30,f,La Paz,2023
596,Estudiante_596,2020-10-24,f,Cochabamba,2020
597,Estudiante_597,2023-03-03,m,La Paz,2023
598,Estudiante_598,2022-08-01,f,Santa Cruz de la Sierra,2022
599,Estudiante_599,2023-05-27,f,Cochabamba,2023
600,Estudiante_600,2021-10-14,f,La Paz,2021
601,Estudiante_601,2020-06-21,f,La Paz,2020
602,Estudiante_602,2020-07-29,m,Cochabamba,2020
603,Estudiante_603,2023-03-21,m,La Paz,2023
604,Estudiante_604,2021-04-22,f,La Paz,2021
605,Estudiante_605,2021-11-15,m,Sucre,2021
606,Estudiante_606,2022-09-14,f,Sucre,2022
607,Estudiante_607,2021-01-03,f,Cochabamba,2021
608,Estudiante_608,2021-04-16,f,Santa Cruz de la Sierra,2021
609,Estudiante_609,2020-10-24,f,Cochabamba,2020
610,Estudiante_610,2020-11-23,m,La Paz,2020
611,Estudiante_611,2022-09-21,f,Santa Cruz de la Sierra,2022
612,Estudiante_612,2022-11-09,m,Santa Cruz de la Sierra,2022
613,Estudiante_613,2022-09-04,m,Santa Cruz de la Sierra,2022
614,Estudiante_614,2020-08-02,m,Santa Cruz de la Sierra,2020
615,Estudiante_615,2023-06-08,m,Santa Cruz de la Sierra,2023
616,Estudiante_616,2021-07-25,f,Cochabamba,2021
617,Estudiante_617,2023-03-29,m,La Paz,2023
618,Estudiante_618,2021-10-12,f,Cochabamba,2021
619,Estudiante_619,2023-07-12,f,La Paz,2023
620,Estudiante_620,2021-05-21,m,Santa Cruz de la Sierra,2021
621,Estudiante_621,2021-06-08,m,Santa Cruz de la Sierra,2021
622,Estudiante_622,2020-05-10,m,La Paz,2020
623,Estudiante_623,2023-12-30,f,La Paz,2023
624,Estudiante_624,2023-04-13,f,Cochabamba,2023
625,Estudiante_625,2023-03-16,f,Sucre,2023
626,Estudiante_626,2020-04-25,m,Santa Cruz de la Sierra,2020
627,Estudiante_627,2023-05-25,f,Sucre,2023
628,Estudiante_628,2020-09-16,f,Santa Cruz de la Sierra,2020
629,Estudiante_629,2022-06-07,m,La Paz,2022
630,Estudiante_630,2020-08-14,f,Cochabamba,2020
631,Estudiante_631,2022-02-28,f,La Paz,2022
632,Estudiante_632,2021-03-27,f,La Paz,2021
633,Estudiante_633,2023-05-01,f,Cochabamba,2023
635,Estudiante_635,2023-01-03,f,Sucre,2023
636,Estudiante_636,2021-06-15,m,La Paz,2021
637,Estudiante_637,2022-02-24,f,Cochabamba,2022
638,Estudiante_638,2023-07-01,m,Sucre,2023
639,Estudiante_639,2020-04-19,m,Santa Cruz de la Sierra,2020
640,Estudiante_640,2023-04-01,m,Santa Cruz de la Sierra,2023
641,Estudiante_641,2020-03-10,f,Santa Cruz de la Sierra,2020
642,Estudiante_642,2023-08-08,f,La Paz,2023
643,Estudiante_643,2021-01-04,f,La Paz,2021
644,Estudiante_644,2020-05-27,f,Tarija,2020
645,Estudiante_645,2022-07-21,m,La Paz,2022
646,Estudiante_646,2020-09-01,f,Cochabamba,2020
647,Estudiante_647,2022-03-19,f,Santa Cruz de la Sierra,2022
648,Estudiante_648,2021-09-18,m,Santa Cruz de la Sierra,2021
649,Estudiante_649,2022-11-11,m,La Paz,2022
650,Estudiante_650,2020-10-02,f,Tarija,2020
651,Estudiante_651,2021-09-03,f,Santa Cruz de la Sierra,2021
652,Estudiante_652,2023-05-12,m,Santa Cruz de la Sierra,2023
653,Estudiante_653,2020-11-22,f,La Paz,2020
654,Estudiante_654,2021-09-19,m,La Paz,2021
655,Estudiante_655,2022-01-11,m,La Paz,2022
656,Estudiante_656,2023-04-05,m,La Paz,2023
657,Estudiante_657,2020-01-09,f,Tarija,2020
658,Estudiante_658,2022-09-12,f,La Paz,2022
659,Estudiante_659,2020-01-24,m,Tarija,2020
660,Estudiante_660,2021-05-12,f,Santa Cruz de la Sierra,2021
661,Estudiante_661,2020-06-04,f,Sucre,2020
662,Estudiante_662,2020-12-20,m,La Paz,2020
663,Estudiante_663,2022-08-25,m,La Paz,2022
664,Estudiante_664,2020-12-23,m,La Paz,2020
665,Estudiante_665,2023-04-26,f,La Paz,2023
666,Estudiante_666,2022-07-01,f,La Paz,2022
667,Estudiante_667,2023-10-20,m,Santa Cruz de la Sierra,2023
668,Estudiante_668,2022-03-31,m,La Paz,2022
669,Estudiante_669,2021-07-25,m,Santa Cruz de la Sierra,2021
670,Estudiante_670,2020-08-20,m,Santa Cruz de la Sierra,2020
671,Estudiante_671,2020-09-30,f,Sucre,2020
672,Estudiante_672,2020-01-03,f,Santa Cruz de la Sierra,2020
673,Estudiante_673,2020-07-07,m,Cochabamba,2020
674,Estudiante_674,2023-01-27,m,Cochabamba,2023
675,Estudiante_675,2021-04-02,m,Cochabamba,2021
676,Estudiante_676,2022-10-24,f,La Paz,2022
677,Estudiante_677,2020-06-09,f,Santa Cruz de la Sierra,2020
678,Estudiante_678,2022-04-17,f,Cochabamba,2022
679,Estudiante_679,2020-04-27,f,Santa Cruz de la Sierra,2020
680,Estudiante_680,2020-04-10,m,Cochabamba,2020
681,Estudiante_681,2022-03-07,f,Santa Cruz de la Sierra,2022
682,Estudiante_682,2022-04-19,f,Santa Cruz de la Sierra,2022
683,Estudiante_683,2022-11-29,m,Santa Cruz de la Sierra,2022
684,Estudiante_684,2022-06-08,m,Cochabamba,2022
685,Estudiante_685,2021-09-27,m,Sucre,2021
686,Estudiante_686,2023-11-13,m,La Paz,2023
687,Estudiante_687,2021-01-31,m,La Paz,2021
688,Estudiante_688,2021-12-11,f,Santa Cruz de la Sierra,2021
689,Estudiante_689,2021-08-08,m,Sucre,2021
690,Estudiante_690,2022-05-10,m,Cochabamba,2022
691,Estudiante_691,2021-07-28,m,Cochabamba,2021
692,Estudiante_692,2022-01-15,f,Cochabamba,2022
693,Estudiante_693,2023-05-31,f,La Paz,2023
694,Estudiante_694,2020-03-09,f,Santa Cruz de la Sierra,2020
695,Estudiante_695,2022-11-25,f,La Paz,2022
696,Estudiante_696,2023-04-08,m,La Paz,2023
697,Estudiante_697,2022-01-12,m,La Paz,2022
698,Estudiante_698,2020-09-04,m,La Paz,2020
699,Estudiante_699,2021-06-28,f,Cochabamba,2021
700,Estudiante_700,2023-01-08,m,Cochabamba,2023
701,Estudiante_701,2022-05-16,m,Cochabamba,2022
702,Estudiante_702,2022-11-26,f,Cochabamba,2022
703,Estudiante_703,2020-12-22,m,Santa Cruz de la Sierra,2020
704,Estudiante_704,2021-08-05,m,La Paz,2021
705,Estudiante_705,2022-03-04,m,La Paz,2022
706,Estudiante_706,2020-07-27,f,La Paz,2020
707,Estudiante_707,2021-01-10,m,La Paz,2021
708,Estudiante_708,2022-05-18,f,Santa Cruz de la Sierra,2022
709,Estudiante_709,2022-04-14,m,La Paz,2022
710,Estudiante_710,2020-11-05,f,La Paz,2020
711,Estudiante_711,2023-09-13,m,Tarija,2023
712,Estudiante_712,2021-02-10,f,Cochabamba,2021
713,Estudiante_713,2023-07-14,m,Santa Cruz de la Sierra,2023
714,Estudiante_714,2020-06-11,f,Cochabamba,2020
715,Estudiante_715,2020-04-21,f,Cochabamba,2020
716,Estudiante_716,2022-04-26,f,Sucre,2022
717,Estudiante_717,2023-11-29,m,Cochabamba,2023
718,Estudiante_718,2023-12-16,f,Santa Cruz de la Sierra,2023
719,Estudiante_719,2020-03-18,f,La Paz,2020
720,Estudiante_720,2022-07-06,m,La Paz,2022
721,Estudiante_721,2020-03-11,f,Santa Cruz de la Sierra,2020
722,Estudiante_722,2022-02-02,f,La Paz,2022
723,Estudiante_723,2020-12-02,m,La Paz,2020
724,Estudiante_724,2022-08-25,f,Santa Cruz de la Sierra,2022
725,Estudiante_725,2021-07-02,f,Santa Cruz de la Sierra,2021
726,Estudiante_726,2022-09-24,f,Tarija,2022
727,Estudiante_727,2020-05-01,f,Santa Cruz de la Sierra,2020
728,Estudiante_728,2022-05-28,f,La Paz,2022
729,Estudiante_729,2021-07-11,f,La Paz,2021
730,Estudiante_730,2020-06-28,m,La Paz,2020
731,Estudiante_731,2023-12-17,f,Santa Cruz de la Sierra,2023
732,Estudiante_732,2021-04-08,m,Santa Cruz de la Sierra,2021
733,Estudiante_733,2021-02-05,f,Santa Cruz de la Sierra,2021
734,Estudiante_734,2021-06-08,f,La Paz,2021
735,Estudiante_735,2022-04-19,m,Santa Cruz de la Sierra,2022
736,Estudiante_736,2021-09-07,f,Santa Cruz de la Sierra,2021
737,Estudiante_737,2021-01-21,m,Sucre,2021
738,Estudiante_738,2022-02-26,f,Santa Cruz de la Sierra,2022
739,Estudiante_739,2020-08-06,f,Santa Cruz de la Sierra,2020
740,Estudiante_740,2021-02-01,m,La Paz,2021
741,Estudiante_741,2020-01-18,m,Santa Cruz de la Sierra,2020
742,Estudiante_742,2022-11-05,f,La Paz,2022
743,Estudiante_743,2022-12-16,m,La Paz,2022
744,Estudiante_744,2021-01-19,m,Santa Cruz de la Sierra,2021
745,Estudiante_745,2021-09-30,m,Santa Cruz de la Sierra,2021
746,Estudiante_746,2020-09-16,f,Cochabamba,2020
747,Estudiante_747,2023-03-22,f,La Paz,2023
748,Estudiante_748,2021-09-11,m,Cochabamba,2021
749,Estudiante_749,2021-01-26,m,Santa Cruz de la Sierra,2021
750,Estudiante_750,2020-03-19,m,Santa Cruz de la Sierra,2020
751,Estudiante_751,2023-01-13,m,Tarija,2023
752,Estudiante_752,2021-08-20,m,Santa Cruz de la Sierra,2021
753,Estudiante_753,2023-06-12,f,Tarija,2023
754,Estudiante_754,2023-09-03,f,La Paz,2023
755,Estudiante_755,2021-12-10,f,La Paz,2021
756,Estudiante_756,2022-04-17,f,Santa Cruz de la Sierra,2022
757,Estudiante_757,2020-08-10,m,Santa Cruz de la Sierra,2020
758,Estudiante_758,2021-11-13,f,Santa Cruz de la Sierra,2021
759,Estudiante_759,2021-09-08,f,La Paz,2021
760,Estudiante_760,2023-06-23,f,La Paz,2023
761,Estudiante_761,2021-06-14,f,La Paz,2021
762,Estudiante_762,2023-08-10,m,La Paz,2023
763,Estudiante_763,2023-05-22,f,La Paz,2023
764,Estudiante_764,2021-09-27,f,La Paz,2021
765,Estudiante_765,2022-04-25,m,Sucre,2022
766,Estudiante_766,2021-10-17,f,Santa Cruz de la Sierra,2021
767,Estudiante_767,2023-09-25,m,Tarija,2023
768,Estudiante_768,2021-05-28,f,Santa Cruz de la Sierra,2021
769,Estudiante_769,2020-03-22,m,Sucre,2020
770,Estudiante_770,2020-09-10,f,Sucre,2020
771,Estudiante_771,2020-11-19,m,Cochabamba,2020
772,Estudiante_772,2020-08-27,m,Santa Cruz de la Sierra,2020
773,Estudiante_773,2022-03-14,m,La Paz,2022
774,Estudiante_774,2021-01-24,f,Santa Cruz de la Sierra,2021
775,Estudiante_775,2021-04-04,f,La Paz,2021
776,Estudiante_776,2021-02-15,m,Santa Cruz de la Sierra,2021
777,Estudiante_777,2022-04-09,m,La Paz,2022
778,Estudiante_778,2021-08-12,m,La Paz,2021
779,Estudiante_779,2021-12-26,m,Santa Cruz de la Sierra,2021
780,Estudiante_780,2022-09-22,m,Sucre,2022
781,Estudiante_781,2023-09-08,f,La Paz,2023
782,Estudiante_782,2022-09-05,m,Santa Cruz de la Sierra,2022
783,Estudiante_783,2022-07-14,m,La Paz,2022
784,Estudiante_784,2020-06-23,f,La Paz,2020
785,Estudiante_785,2020-11-17,f,Cochabamba,2020
786,Estudiante_786,2022-02-23,m,Cochabamba,2022
787,Estudiante_787,2021-09-14,m,La Paz,2021
788,Estudiante_788,2020-09-05,f,Cochabamba,2020
789,Estudiante_789,2022-02-16,m,Sucre,2022
790,Estudiante_790,2020-07-28,m,Santa Cruz de la Sierra,2020
791,Estudiante_791,2020-02-15,f,Sucre,2020
792,Estudiante_792,2021-08-27,f,Santa Cruz de la Sierra,2021
793,Estudiante_793,2023-03-30,f,La Paz,2023
794,Estudiante_794,2020-10-24,m,Sucre,2020
795,Estudiante_795,2021-03-02,m,Santa Cruz de la Sierra,2021
796,Estudiante_796,2020-03-03,f,Cochabamba,2020
797,Estudiante_797,2021-03-22,m,Santa Cruz de la Sierra,2021
798,Estudiante_798,2022-12-28,f,Santa Cruz de la Sierra,2022
799,Estudiante_799,2023-08-11,f,Cochabamba,2023
800,Estudiante_800,2020-07-14,f,Sucre,2020
801,Estudiante_801,2020-08-31,m,Santa Cruz de la Sierra,2020
802,Estudiante_802,2021-01-22,f,La Paz,2021
803,Estudiante_803,2020-02-25,m,Santa Cruz de la Sierra,2020
804,Estudiante_804,2022-10-05,f,Santa Cruz de la Sierra,2022
805,Estudiante_805,2020-06-28,f,Sucre,2020
806,Estudiante_806,2020-02-14,m,La Paz,2020
807,Estudiante_807,2022-04-07,f,Santa Cruz de la Sierra,2022
808,Estudiante_808,2021-07-24,m,Cochabamba,2021
809,Estudiante_809,2020-11-23,m,Santa Cruz de la Sierra,2020
810,Estudiante_810,2021-12-25,m,La Paz,2021
811,Estudiante_811,2021-09-01,m,La Paz,2021
812,Estudiante_812,2022-03-07,m,Cochabamba,2022
813,Estudiante_813,2022-11-02,m,La Paz,2022
814,Estudiante_814,2023-08-27,m,La Paz,2023
815,Estudiante_815,2022-07-28,f,Cochabamba,2022
816,Estudiante_816,2020-03-13,m,Santa Cruz de la Sierra,2020
817,Estudiante_817,2022-05-15,f,La Paz,2022
818,Estudiante_818,2021-02-13,f,La Paz,2021
819,Estudiante_819,2020-11-10,m,Santa Cruz de la Sierra,2020
820,Estudiante_820,2023-03-27,f,Sucre,2023
821,Estudiante_821,2023-03-11,f,Cochabamba,2023
822,Estudiante_822,2021-11-04,f,Santa Cruz de la Sierra,2021
823,Estudiante_823,2022-01-31,m,La Paz,2022
824,Estudiante_824,2020-06-01,f,Cochabamba,2020
825,Estudiante_825,2020-12-24,m,La Paz,2020
826,Estudiante_826,2022-10-09,f,Sucre,2022
827,Estudiante_827,2022-03-16,m,Sucre,2022
828,Estudiante_828,2023-08-02,f,Sucre,2023
829,Estudiante_829,2020-11-13,f,La Paz,2020
830,Estudiante_830,2023-01-04,m,Santa Cruz de la Sierra,2023
831,Estudiante_831,2023-05-05,m,Santa Cruz de la Sierra,2023
832,Estudiante_832,2022-10-27,m,Santa Cruz de la Sierra,2022
833,Estudiante_833,2022-09-24,f,Santa Cruz de la Sierra,2022
834,Estudiante_834,2020-12-12,f,Sucre,2020
835,Estudiante_835,2022-08-16,m,Sucre,2022
836,Estudiante_836,2023-08-07,m,Cochabamba,2023
837,Estudiante_837,2020-01-08,m,Santa Cruz de la Sierra,2020
838,Estudiante_838,2020-08-02,m,La Paz,2020
839,Estudiante_839,2022-07-18,m,Cochabamba,2022
840,Estudiante_840,2023-11-11,m,Santa Cruz de la Sierra,2023
841,Estudiante_841,2021-08-20,m,La Paz,2021
842,Estudiante_842,2022-08-11,f,La Paz,2022
843,Estudiante_843,2020-03-21,m,Santa Cruz de la Sierra,2020
844,Estudiante_844,2020-11-02,f,Santa Cruz de la Sierra,2020
845,Estudiante_845,2023-12-23,m,Sucre,2023
846,Estudiante_846,2023-05-24,m,Santa Cruz de la Sierra,2023
847,Estudiante_847,2022-07-07,f,Santa Cruz de la Sierra,2022
848,Estudiante_848,2020-08-03,f,La Paz,2020
849,Estudiante_849,2023-06-20,f,Santa Cruz de la Sierra,2023
850,Estudiante_850,2021-02-07,f,Santa Cruz de la Sierra,2021
851,Estudiante_851,2023-03-13,m,Santa Cruz de la Sierra,2023
852,Estudiante_852,2022-03-06,m,Sucre,2022
853,Estudiante_853,2020-02-18,f,Sucre,2020
854,Estudiante_854,2020-01-12,f,La Paz,2020
855,Estudiante_855,2021-09-02,f,Santa Cruz de la Sierra,2021
857,Estudiante_857,2020-11-20,f,Santa Cruz de la Sierra,2020
858,Estudiante_858,2023-05-21,m,Santa Cruz de la Sierra,2023
859,Estudiante_859,2022-12-20,m,La Paz,2022
860,Estudiante_860,2020-03-17,m,La Paz,2020
861,Estudiante_861,2023-10-03,f,Santa Cruz de la Sierra,2023
862,Estudiante_862,2022-05-23,f,La Paz,2022
863,Estudiante_863,2020-09-26,f,Santa Cruz de la Sierra,2020
864,Estudiante_864,2023-10-13,f,Cochabamba,2023
865,Estudiante_865,2021-02-16,f,Sucre,2021
866,Estudiante_866,2021-06-07,m,Cochabamba,2021
867,Estudiante_867,2021-06-02,m,Cochabamba,2021
868,Estudiante_868,2021-11-06,m,La Paz,2021
869,Estudiante_869,2021-07-31,f,Santa Cruz de la Sierra,2021
870,Estudiante_870,2023-04-01,f,Santa Cruz de la Sierra,2023
871,Estudiante_871,2023-05-24,m,La Paz,2023
872,Estudiante_872,2023-07-29,f,Cochabamba,2023
873,Estudiante_873,2021-03-09,f,Cochabamba,2021
874,Estudiante_874,2021-06-21,f,Sucre,2021
875,Estudiante_875,2023-07-05,f,Cochabamba,2023
876,Estudiante_876,2022-01-31,f,La Paz,2022
877,Estudiante_877,2021-06-12,m,Cochabamba,2021
878,Estudiante_878,2020-05-31,m,La Paz,2020
879,Estudiante_879,2021-01-24,f,Sucre,2021
880,Estudiante_880,2021-01-09,m,Santa Cruz de la Sierra,2021
881,Estudiante_881,2021-11-04,f,Cochabamba,2021
882,Estudiante_882,2023-04-01,f,La Paz,2023
883,Estudiante_883,2020-09-17,m,La Paz,2020
884,Estudiante_884,2020-02-05,m,Cochabamba,2020
885,Estudiante_885,2022-03-15,f,Santa Cruz de la Sierra,2022
886,Estudiante_886,2022-08-16,f,Santa Cruz de la Sierra,2022
887,Estudiante_887,2021-01-06,f,Cochabamba,2021
888,Estudiante_888,2022-01-14,f,Santa Cruz de la Sierra,2022
889,Estudiante_889,2022-01-15,f,Santa Cruz de la Sierra,2022
890,Estudiante_890,2022-08-28,m,Cochabamba,2022
891,Estudiante_891,2023-12-08,m,Santa Cruz de la Sierra,2023
892,Estudiante_892,2020-08-11,f,La Paz,2020
893,Estudiante_893,2022-02-10,f,Sucre,2022
894,Estudiante_894,2021-01-13,f,Santa Cruz de la Sierra,2021
895,Estudiante_895,2021-05-20,f,La Paz,2021
896,Estudiante_896,2021-08-16,m,La Paz,2021
897,Estudiante_897,2023-11-23,m,Santa Cruz de la Sierra,2023
898,Estudiante_898,2020-11-20,m,Santa Cruz de la Sierra,2020
899,Estudiante_899,2023-04-01,f,Santa Cruz de la Sierra,2023
